y,x1,x2,sem1,sem2,tchid,schid,stuid
22.51001062,-0.589070247,-0.593548707,0.388041643,0.312540292,199,50,4972
2.174103824,0.119308219,-0.676431538,0.321858889,0.331293165,199,50,4973
15.09712703,1.265162877,0.606543986,0.445945381,0.530046084,199,50,4974
9.027641195,1.833986144,1.760091983,0.381858058,0.519899851,199,50,4975
12.04623938,-1.675828969,0.658789976,0.368453545,0.322691443,200,50,4976
4.886406556,0.465949475,-0.597310844,0.325838713,0.302574049,200,50,4977
-8.504488948,-0.772225592,-0.081460229,0.353452266,0.325198054,200,50,4978
4.457835097,0.525233405,-0.225282946,0.308243472,0.306626042,200,50,4979
15.84388558,0.109176054,0.711760572,0.300776914,0.314088637,200,50,4980
13.82822723,-0.702262824,0.040889031,0.333336719,0.30999044,200,50,4981
12.31827546,1.492322397,1.861300323,0.559831578,0.438734957,200,50,4982
21.33984667,-0.542819771,-1.340427499,0.329846167,0.558816708,200,50,4983
27.01799998,1.019472756,3.26908114,0.383183103,0.616761312,200,50,4984
6.170245978,-1.531941523,-1.683149531,0.577364665,0.407855582,200,50,4985
-1.130759627,1.840769797,0.001682456,0.645218331,0.305113217,200,50,4986
8.190143698,0.717764251,0.915770183,0.334392178,0.407236078,200,50,4987
17.02840283,1.317162518,-0.351395406,0.495114281,0.329521774,200,50,4988
5.435850731,0.975756463,0.83113822,0.349522122,0.347155113,200,50,4989
10.63127426,-0.343477676,0.380391452,0.304370088,0.309092245,200,50,4990
27.33914788,-0.621137327,-0.646546728,0.337552517,0.411181378,200,50,4991
22.16219185,-0.048498625,0.931611503,0.302522073,0.448812873,200,50,4992
9.916826127,-1.176263146,-0.540245026,0.358996688,0.307837011,200,50,4993
13.51299178,-0.972145537,-0.557033305,0.328042926,0.75307743,200,50,4994
12.62846882,1.754912218,2.467679185,0.535176924,0.643171144,200,50,4995
-22.79672738,2.144547949,0.334266452,0.495037358,0.349228625,200,50,4996
18.86248357,0.885007527,1.059524507,0.505218068,0.325557634,200,50,4997
25.69891881,-0.167920415,-0.10887386,0.302587288,0.302610028,200,50,4998
9.647507108,1.159606795,0.222600317,0.412615333,0.31109748,200,50,4999
21.15991012,-0.591085368,-0.535594963,0.323411168,0.321416594,200,50,5000
2.411414851,1.476818383,5.192943961,0.997143169,2.013018996,201,51,5001
-7.441768158,-0.349222457,0.243199808,0.361517582,0.300675725,201,51,5002
16.69397417,0.238135377,-0.057484313,0.300168714,0.301486119,201,51,5003
18.37040853,-1.470699543,-1.035428192,0.409635584,0.396980906,201,51,5004
27.53557457,-1.972075443,-0.153693571,0.451237862,0.303127468,201,51,5005
21.12185407,0.160721239,0.84527216,0.300184246,0.363920963,201,51,5006
15.25679256,-1.677658779,-1.536564426,0.431882577,0.45860999,201,51,5007
14.50261263,1.052779337,0.248081713,0.361452039,0.362342148,201,51,5008
8.200647872,1.095427941,-0.222793858,0.498483347,0.305287479,201,51,5009
12.83366059,1.392459376,0.479466104,0.390265661,0.300006736,201,51,5010
19.91098229,-0.429569549,0.909919822,0.339810544,0.338528485,201,51,5011
17.59081029,0.447783763,0.575979179,0.313193388,0.338902019,201,51,5012
15.34817728,1.414328665,1.58896675,0.405055368,0.422939267,201,51,5013
31.6831346,1.12435621,1.44355722,0.424401937,0.577783975,201,51,5014
-7.359454886,-1.570175765,-0.104144671,0.404152538,0.300074437,201,51,5015
17.58294909,0.317174757,-0.270579882,0.329947424,0.301002088,201,51,5016
30.35905601,-0.689193449,-0.143059536,0.332249822,0.300052929,201,51,5017
21.82079082,1.189589653,2.505945986,0.401637592,0.574233764,201,51,5018
13.55031138,-2.88899544,-1.978002859,0.735851275,0.458623642,201,51,5019
20.51842528,0.475908983,-0.229159454,0.321712525,0.316728893,201,51,5020
8.103119633,0.641170011,0.058722282,0.44071161,0.300000239,201,51,5021
34.10723805,1.059508573,0.396599008,0.458760207,0.442717403,201,51,5022
0.63154212,-0.291488901,1.016866372,0.309485696,0.355748892,201,51,5023
5.846716255,1.058591975,2.044302742,0.359077622,0.786991555,201,51,5024
2.172647557,0.021118792,0.645141045,0.309332465,0.337462544,201,51,5025
6.398111752,0.191840755,0.324034897,0.322054529,0.300635266,202,51,5026
6.814159065,-0.170396024,-1.008694206,0.34671319,0.492726855,202,51,5027
20.36790914,-1.790265243,0.060402402,0.450206353,0.307632412,202,51,5028
20.05138957,-0.369781857,2.037809425,0.30294399,0.463290097,202,51,5029
18.53176019,1.432764763,-0.524310976,0.523398208,0.300044108,202,51,5030
17.11657136,-0.04845639,1.196521594,0.300276293,0.388915477,202,51,5031
18.75573009,0.592881653,0.815347141,0.36845208,0.476083365,202,51,5032
33.1107162,-1.091292094,-0.558538947,0.346813055,0.363465143,202,51,5033
3.626626902,-0.177794468,1.808240681,0.300490081,0.355488788,202,51,5034
11.79806739,1.548751148,0.295724289,0.44372894,0.300146399,202,51,5035
20.88672779,0.216984225,0.206853423,0.312095083,0.303634444,202,51,5036
2.515105426,-0.507334371,-0.770709501,0.489405239,0.409788099,202,51,5037
14.05346133,1.437126618,-0.659474601,0.464970207,0.337963811,202,51,5038
5.93976246,-0.330744348,-0.044586205,0.317172428,0.302753806,202,51,5039
6.471078923,1.247744964,0.414891973,0.39757762,0.488810794,202,51,5040
15.32131162,0.784474993,1.68092703,0.323994207,0.405434669,202,51,5041
1.066349272,0.288156873,-1.575865669,0.300384801,0.394317949,202,51,5042
19.1543324,-0.757220365,-1.725328445,0.31977229,0.398277699,202,51,5043
27.36004521,0.365832663,-0.022713533,0.302203727,0.300000094,202,51,5044
18.2408369,-0.208453433,-0.809378739,0.332410994,0.432382923,202,51,5045
5.280809253,0.143748644,1.416748321,0.327260639,0.418545262,202,51,5046
18.05060615,-0.394780616,0.559074902,0.310203472,0.321633166,202,51,5047
9.787785531,-1.160301423,-0.00101528,0.361853128,0.315438636,202,51,5048
19.15351739,1.118895331,0.761813811,0.444602724,0.361718904,202,51,5049
41.41280347,0.109989212,0.401924834,0.31392813,0.307662718,202,51,5050
15.5760655,0.443618553,0.936996064,0.371584897,0.315249244,203,51,5051
19.04538177,-0.466951414,0.867185401,0.341573379,0.300005199,203,51,5052
1.590332153,0.415251573,0.11124805,0.345487539,0.320876369,203,51,5053
22.90708387,1.741450385,1.649448715,0.701212469,0.74100416,203,51,5054
4.2898854,1.596405421,0.587120438,0.591582402,0.601274134,203,51,5055
0.312970762,-1.68122258,-1.566268753,0.456573979,0.407307628,203,51,5056
22.22513646,-0.459531792,0.185773447,0.328146703,0.300649126,203,51,5057
-0.751735658,2.045556944,0.334505313,0.598248696,0.337379102,203,51,5058
25.46942827,1.288059219,1.060087746,0.628510704,0.408741006,203,51,5059
16.26134799,0.201564906,-0.186251095,0.305070219,0.300393955,203,51,5060
24.34306313,2.705755996,-0.61819801,0.697947355,0.328706153,203,51,5061
-0.838159465,-0.763745596,-0.966592343,0.407014938,0.46887028,203,51,5062
-1.925205992,-0.631275611,0.237575668,0.358880031,0.311808754,203,51,5063
8.001393429,-1.058311691,0.754113782,0.331239197,0.371092036,203,51,5064
16.31810052,1.035602763,-0.131206072,0.545698807,0.300142545,203,51,5065
8.546320631,-0.493313316,-1.492004228,0.607415513,0.455683992,203,51,5066
7.530952356,1.092541808,0.664265364,0.409405856,0.326017398,203,51,5067
-0.765953085,-0.258775327,-1.3027434,0.303516996,0.486434336,203,51,5068
-11.50706173,0.6612052,0.914175467,0.348895183,0.390553337,203,51,5069
2.213948456,0.745850691,0.278910501,0.333028465,0.30455086,203,51,5070
17.98866823,-0.427645749,0.143117839,0.30755595,0.300016154,203,51,5071
14.49692622,0.238932146,0.141563655,0.315306012,0.37636807,203,51,5072
15.02563552,0.69769964,-0.132411313,0.390491821,0.302759943,203,51,5073
22.58641972,1.260741635,0.182279652,0.499601644,0.466525158,203,51,5074
1.706748825,0.68926164,2.844266036,0.306509193,0.687834884,203,51,5075
9.683835314,0.565359624,0.911716293,0.327671033,0.464696987,204,51,5076
8.255323263,0.841047611,0.523994267,0.360034283,0.332394419,204,51,5077
15.55904042,0.00093571,-0.680854106,0.302177566,0.379278036,204,51,5078
10.04503921,-1.018065138,-1.623021065,0.475523154,0.466133863,204,51,5079
-1.621732346,0.799137063,0.182131342,0.350661955,0.332920679,204,51,5080
24.4970219,1.20921516,1.769060363,0.610104686,0.644001461,204,51,5081
19.23077762,-0.298219946,-0.253081938,0.314199094,0.448200543,204,51,5082
21.73966766,1.424861233,1.607428865,0.7934849,0.443973762,204,51,5083
12.58001843,-0.143454492,-1.814323676,0.420338917,0.527874792,204,51,5084
16.2641017,1.017047283,0.389308668,0.416694476,0.301549131,204,51,5085
0.351501199,-0.423954677,-1.020786348,0.311797827,0.421219693,204,51,5086
22.2871282,-0.489202345,-0.625229752,0.406656766,0.336062699,204,51,5087
18.26985379,0.919099038,-0.475457154,0.32938015,0.318842482,204,51,5088
5.834137848,-0.328232268,-0.146911217,0.339910317,0.323986536,204,51,5089
17.24000622,-0.24726097,-0.567225881,0.300117678,0.313967024,204,51,5090
20.36213817,0.069944044,-1.164690473,0.330254678,0.317844187,204,51,5091
17.14071518,-1.343925468,-1.89520285,0.542347983,0.613214092,204,51,5092
18.85566665,1.148907389,1.347066679,0.627988217,0.648285596,204,51,5093
3.53706002,0.043677446,0.06426037,0.301292074,0.30074322,204,51,5094
5.470877349,0.633201163,-0.675049673,0.303487519,0.31427086,204,51,5095
5.443930601,-0.352328161,0.578409241,0.346022233,0.355829464,204,51,5096
11.62796152,0.43434928,0.877521863,0.315001905,0.313612966,204,51,5097
3.03462039,0.801696705,0.261940785,0.330919627,0.303815211,204,51,5098
5.43186905,-1.447439296,0.421462765,0.358994024,0.311714294,204,51,5099
-0.244880873,1.355700507,0.586610022,0.428612691,0.327184133,204,51,5100
17.94562881,-0.702844236,0.337934596,0.341994586,0.301308859,205,52,5101
12.63255111,1.63761598,-0.151800309,0.437224011,0.318267018,205,52,5102
7.596653883,-1.445702336,-2.076393302,0.622874889,0.521907141,205,52,5103
1.032734196,0.481083537,0.039126094,0.316309151,0.333697976,205,52,5104
9.760214199,0.895214121,-1.194132319,0.333539036,0.368456995,205,52,5105
9.825466702,-0.373526441,-0.632746762,0.302293591,0.374142717,205,52,5106
8.934999593,1.803467129,1.280051464,0.502527881,0.415725502,205,52,5107
-5.141305388,0.027927803,0.511791906,0.302620445,0.338028857,205,52,5108
17.5978269,-0.171608055,-0.780942147,0.304329599,0.340797501,205,52,5109
20.00385892,0.583757989,0.634236379,0.373758493,0.361995166,205,52,5110
6.10694139,-0.034906317,0.329008989,0.31040895,0.306477275,205,52,5111
11.72348604,-0.613608789,-0.926774882,0.401385006,0.394927356,205,52,5112
15.70089198,-0.338005863,-0.200958253,0.332654365,0.314011782,205,52,5113
-3.600503158,0.303348662,-0.314874441,0.305113412,0.300156179,205,52,5114
13.44393077,2.088649038,0.692597476,0.533823946,0.355174877,205,52,5115
-7.085585357,1.231110512,1.208313764,0.422811311,0.513226335,205,52,5116
8.257851489,-0.611662271,-0.238951379,0.319720911,0.300153957,205,52,5117
-7.144297632,-2.318093849,-0.243812247,0.585053403,0.402533987,205,52,5118
18.25204085,-1.658002889,-0.231644336,0.496529331,0.300129515,205,52,5119
19.1294932,-2.480521456,-1.187931485,0.843940493,0.399935923,205,52,5120
26.60047315,-0.053199778,0.174075914,0.300677425,0.30113402,205,52,5121
-16.43285078,-1.991708607,-1.854761002,0.582007961,0.596035801,205,52,5122
-1.8099216,-0.206718559,1.531177321,0.300249695,0.570649228,205,52,5123
11.97791135,0.110624189,-0.763325143,0.308651154,0.325162225,205,52,5124
4.046394833,0.352281176,-0.050654415,0.33757394,0.320200388,205,52,5125
16.36280167,0.282383412,0.112120055,0.31442351,0.300457513,206,52,5126
10.17928571,0.988536452,1.150599946,0.343108029,0.354256313,206,52,5127
17.68831442,0.65443641,1.754001057,0.421890861,0.579686885,206,52,5128
35.15557166,-0.590513326,0.41100433,0.369379136,0.303770281,206,52,5129
17.67973889,-1.867879805,0.226664338,0.500900044,0.303245228,206,52,5130
1.611277044,-1.436895303,-1.319041249,0.430074223,0.395838913,206,52,5131
24.54782543,0.070670299,0.033669317,0.301250579,0.300202908,206,52,5132
20.14390547,-0.076778975,-0.371852892,0.303199303,0.301427627,206,52,5133
29.21226539,0.884662435,0.565119226,0.350778297,0.336622867,206,52,5134
-5.130451394,-0.392065017,-0.066097153,0.318138372,0.326191988,206,52,5135
-3.74175173,-0.132330271,0.541313683,0.353684083,0.324860149,206,52,5136
15.68618717,0.690729679,0.103977692,0.483504798,0.305193043,206,52,5137
7.982676946,-0.462145607,-0.181586611,0.363720551,0.336583839,206,52,5138
20.44273821,-1.868933231,-0.437934597,0.650222801,0.334448597,206,52,5139
24.41046099,-0.90131592,-0.238524263,0.331725143,0.327958232,206,52,5140
-1.675934093,0.11587992,1.28685113,0.306587502,0.417613622,206,52,5141
16.37699093,-0.38675937,-0.328799171,0.300849735,0.302395633,206,52,5142
1.652299908,0.470740273,1.111130624,0.321791266,0.388586872,206,52,5143
22.28210588,-0.857337029,-0.710679413,0.348156671,0.303176331,206,52,5144
16.05350088,0.950075199,0.310172203,0.426870127,0.320596156,206,52,5145
18.12031595,-0.590931304,-0.101666592,0.308063614,0.304218344,206,52,5146
10.56861842,-0.4192636,-0.243335525,0.355621027,0.310435529,206,52,5147
0.911014055,-0.166638284,-1.35013461,0.302881819,0.378173977,206,52,5148
20.0094447,-0.896794949,-1.47938286,0.376973915,0.448220369,206,52,5149
-1.267022955,-1.867105049,-2.162028283,1.315620839,0.851741533,206,52,5150
19.20632017,-0.189185267,0.897539251,0.303381916,0.322194646,207,52,5151
6.947244155,0.774457837,1.782618707,0.634790308,0.691541326,207,52,5152
41.93008084,-1.62995758,-0.072371184,0.445358743,0.300525142,207,52,5153
1.364457482,-1.661083791,-2.260461664,0.630042689,0.63774042,207,52,5154
51.30004351,0.600306232,1.504627846,0.334891306,0.513029307,207,52,5155
15.5575602,0.264198755,0.747623697,0.337248687,0.598350273,207,52,5156
22.96777324,0.254844778,-0.538850869,0.30083778,0.340714821,207,52,5157
3.224480194,-0.7624808,0.075498014,0.40992752,0.307093095,207,52,5158
20.14512452,0.471927304,0.836090115,0.427259873,0.42327289,207,52,5159
11.36138428,0.036336061,1.218027725,0.302360562,0.401830996,207,52,5160
10.49480387,-0.793789002,-2.071546097,0.347850353,0.43351201,207,52,5161
1.105968956,0.103810728,0.829386958,0.317811327,0.319011796,207,52,5162
25.70994814,-0.141126616,0.490684722,0.302359325,0.339980234,207,52,5163
25.18671653,-1.699943839,-0.072289415,0.442524233,0.308631641,207,52,5164
9.829090407,-0.943951372,-1.665637879,0.465199607,0.583365963,207,52,5165
23.50159575,-0.085102405,0.685083235,0.300111021,0.312026694,207,52,5166
26.04642653,-0.152790967,0.058324815,0.302826372,0.319112129,207,52,5167
28.38229528,0.15972357,-1.063975448,0.30128965,0.370250579,207,52,5168
41.39441843,-0.814328677,-0.04354886,0.378559824,0.306825897,207,52,5169
19.72357682,0.231471962,0.502174542,0.30050164,0.307103725,207,52,5170
3.274357144,-1.479785206,-1.306300698,0.429388092,0.467565485,207,52,5171
18.39914206,2.010037318,-1.06147704,0.524807463,0.303360878,207,52,5172
16.19268112,-0.326433791,1.318201862,0.300396248,0.511200336,207,52,5173
14.10206343,-1.064012037,-0.611768703,0.443135613,0.439481337,207,52,5174
21.0977724,0.22835049,0.894903912,0.321103323,0.363908507,207,52,5175
-1.718731181,-0.553376882,-0.953986533,0.341942429,0.364885346,208,52,5176
24.18514939,0.262181054,-0.150618159,0.304517458,0.300312464,208,52,5177
0.193456996,-0.23017866,-0.910996802,0.300087888,0.323769699,208,52,5178
4.780714549,0.78601546,-0.156868213,0.393729469,0.303425753,208,52,5179
7.108325141,1.741736171,0.215721384,0.527139901,0.301581468,208,52,5180
-1.981568057,-0.372950356,-0.055305222,0.302166074,0.306888,208,52,5181
14.92142089,-0.522017538,-0.245817007,0.31969722,0.394129742,208,52,5182
13.31129295,1.332820067,-1.333615949,0.376302633,0.442888937,208,52,5183
2.16634292,-0.38075239,-0.187070794,0.306650777,0.312605292,208,52,5184
13.70195977,1.301939121,0.237421801,0.47328217,0.323398744,208,52,5185
22.23661484,1.22033075,1.667571046,0.44433899,0.550974075,208,52,5186
21.46538233,0.354192825,1.710119067,0.354246848,0.362365418,208,52,5187
-1.042083958,1.695546657,0.044801145,0.631533153,0.417191968,208,52,5188
6.628165898,-0.084527563,1.391005396,0.346426977,0.373880058,208,52,5189
4.371120488,-0.734877913,-0.421187988,0.338738108,0.324216684,208,52,5190
0.885854185,0.533774946,-0.45090221,0.320516493,0.300061358,208,52,5191
7.905388813,0.788119278,0.335707988,0.326148178,0.311502055,208,52,5192
-0.356496167,-1.31753193,-1.763904504,0.567803062,0.441688429,208,52,5193
10.42776791,-1.306984788,-1.485433623,0.403520544,0.403530734,208,52,5194
2.814993963,-1.364329864,-3.01800973,0.610748644,0.762357135,208,52,5195
7.563073423,1.034300575,0.337235434,0.483238371,0.321360223,208,52,5196
3.662619585,1.341844877,0.674212024,0.378065421,0.324830352,208,52,5197
2.511370623,-1.78226629,-0.526920412,0.466486524,0.30797867,208,52,5198
9.261761383,-1.864065362,-0.607278559,0.504789313,0.427214041,208,52,5199
-0.92617735,0.648630149,0.016180368,0.321219419,0.300410843,208,52,5200
-6.532131012,0.174642064,0.327596143,0.314046171,0.304274976,209,53,5201
0.222441718,-0.438372264,0.453875818,0.347018067,0.318610094,209,53,5202
4.709052848,-3.232591594,-0.785728216,1.024855453,0.387954833,209,53,5203
12.68357185,-0.408990614,-0.125985833,0.350932048,0.301472774,209,53,5204
32.49213796,3.017884877,1.366844558,0.802123598,0.410399888,209,53,5205
17.80448978,0.265311981,-0.003752602,0.300766976,0.3038196,209,53,5206
-0.777808084,0.244824327,-0.109033763,0.324719087,0.301677948,209,53,5207
-18.10703396,-0.053724824,0.253690692,0.312549227,0.314106418,209,53,5208
19.3312249,0.079005437,0.433225861,0.300311546,0.32732454,209,53,5209
10.57028991,0.074175474,1.426689295,0.300532937,0.530317717,209,53,5210
10.47186401,0.337769961,0.118823009,0.301350935,0.393640366,209,53,5211
15.71969102,-0.335196154,0.627495934,0.52691278,0.311732242,209,53,5212
14.34945335,0.736834949,0.100714906,0.300075504,0.300712531,209,53,5213
-0.342114321,-0.052539999,-0.068712457,0.302195432,0.300599307,209,53,5214
-6.795496783,0.021592881,-0.935971499,0.306779154,0.383725502,209,53,5215
14.50062268,-0.300344969,-0.350344617,0.300223472,0.313962182,209,53,5216
20.79000922,-0.70554116,0.787260582,0.370334563,0.325596617,209,53,5217
14.7075929,-1.129483312,-0.436153185,0.375839869,0.308876744,209,53,5218
9.839956512,1.495466946,0.975233003,0.674271333,0.674514386,209,53,5219
-16.22528999,-1.329945393,-1.451690019,0.515560986,0.488129156,209,53,5220
20.89455929,0.341952686,1.081771369,0.364218588,0.346182639,209,53,5221
5.042615746,-1.260325547,-0.562913944,0.402569383,0.38345812,209,53,5222
19.14897116,-0.168015672,0.8382239,0.306322518,0.319974077,209,53,5223
21.74387408,-0.239387423,0.089058018,0.301590701,0.305621426,209,53,5224
13.09609327,-0.349600044,-0.445188145,0.325551118,0.326040218,209,53,5225
2.973991748,0.711509977,1.076095902,0.404493276,0.430959081,210,53,5226
26.090313,1.13252335,1.947338257,0.440050563,0.593856691,210,53,5227
11.60082576,-0.012183554,-0.559870774,0.305950604,0.306905306,210,53,5228
18.56207257,-0.973840456,-0.310676851,0.360696469,0.310924128,210,53,5229
2.011728406,-1.083646663,-1.433485179,0.366114159,0.35546803,210,53,5230
-1.357326995,1.442786582,0.374292015,0.443564172,0.356150114,210,53,5231
-3.143159401,-0.741862933,-1.17407017,0.318757966,0.367042349,210,53,5232
5.114401353,-0.779716615,-1.889781511,0.437626165,0.644862564,210,53,5233
-3.663255836,1.102089774,1.478832682,0.316121602,0.354387846,210,53,5234
19.13262133,-1.31143833,-0.924918643,0.441230258,0.3477505,210,53,5235
17.38922999,-1.012254045,-1.454281204,0.386453232,0.598241362,210,53,5236
18.59912439,-0.841053111,0.149109031,0.349818775,0.34000611,210,53,5237
27.40940176,-1.037702666,0.413450613,0.529670598,0.301224101,210,53,5238
9.613216928,0.06963498,0.730589462,0.301038157,0.351109628,210,53,5239
10.05378573,-0.358975283,1.352869686,0.326195976,0.417839165,210,53,5240
8.067707792,0.743893361,-0.673019745,0.328443583,0.364269656,210,53,5241
18.93511453,-0.396941848,0.169807088,0.316397692,0.300862021,210,53,5242
9.536840123,1.25395875,0.769242646,0.543426424,0.333813054,210,53,5243
21.01926206,0.916391349,0.574851246,0.3385438,0.352902391,210,53,5244
12.97551458,-0.098390501,-0.425018588,0.303557289,0.350586069,210,53,5245
4.189129472,-0.537634767,-0.481788873,0.31104764,0.300430205,210,53,5246
10.52485365,1.260451263,0.118758376,0.364455784,0.302156359,210,53,5247
6.658146437,-1.101177688,-3.247068555,0.451553761,0.603093312,210,53,5248
-6.327888351,0.534876389,0.279549578,0.345083877,0.312871634,210,53,5249
12.32049414,0.137116908,1.524316251,0.365923712,0.362096827,210,53,5250
10.93868374,2.81345354,1.611477889,0.883277372,0.860756769,211,53,5251
0.85492383,-0.343440534,-0.650209494,0.477347463,0.406815729,211,53,5252
21.86197421,0.029805601,-0.414853515,0.300800454,0.300012412,211,53,5253
10.19883611,0.952449946,1.1947436,0.388322489,0.500456173,211,53,5254
-14.52378851,-0.511891104,0.602342466,0.300085226,0.304807667,211,53,5255
14.93658328,0.231449725,-0.402081741,0.310731922,0.391208164,211,53,5256
4.104805605,1.470300527,1.489902274,0.452640506,0.584779083,211,53,5257
8.125033455,1.842882814,0.840539809,0.593841877,0.387528043,211,53,5258
0.277557172,-0.270734555,0.542281838,0.301623629,0.311206017,211,53,5259
16.02879407,1.227972333,0.125556278,0.419059151,0.310724719,211,53,5260
8.959043946,-0.132828731,-2.144459683,0.302991698,0.464234071,211,53,5261
1.466039045,-0.671897779,-1.312723026,0.808045354,0.582049418,211,53,5262
24.25021458,3.081211218,1.375367074,0.990584591,0.471189778,211,53,5263
2.316250041,-0.41639394,-0.885962799,0.358400312,0.391436687,211,53,5264
15.77663582,-0.136288614,-0.933994122,0.353751516,0.462099361,211,53,5265
23.61050716,1.550492283,1.547230348,0.686848045,1.046908306,211,53,5266
7.513197447,0.04810627,-0.250713349,0.310904874,0.33637064,211,53,5267
6.167850985,-0.615529744,-0.754564628,0.339804334,0.33375904,211,53,5268
-0.896845658,-0.579153818,0.235720896,0.367431185,0.305738251,211,53,5269
24.63971127,-0.046020079,0.760476016,0.300168563,0.406034288,211,53,5270
1.622409849,-1.280321578,-0.131676653,0.352032376,0.310766821,211,53,5271
12.4190402,-0.057949351,-1.605067485,0.313430089,0.517307795,211,53,5272
12.47792385,0.263169407,0.289173471,0.32103744,0.301929082,211,53,5273
-6.8830243,-0.237406631,-0.7372339,0.302171666,0.309169272,211,53,5274
22.97359184,1.414213969,0.705299717,0.429982488,0.337268572,211,53,5275
12.84835709,1.911719656,2.161287989,0.738657487,0.708526426,212,53,5276
-15.4253437,-0.947273104,0.343908755,0.359453368,0.303773684,212,53,5277
19.42566746,-0.28207092,0.487234284,0.304420687,0.338181715,212,53,5278
-2.150260149,-1.233307925,-0.505355278,0.367040231,0.318328273,212,53,5279
18.83132125,2.043425915,1.613922848,0.710604369,0.682593105,212,53,5280
23.14788223,-2.705084299,-1.784992705,0.765049783,0.590132365,212,53,5281
13.86777081,0.556681041,-0.278519068,0.300102686,0.327742897,212,53,5282
13.20354912,0.307462213,0.14125809,0.316111984,0.320477146,212,53,5283
20.24293226,2.765965152,4.011258902,0.926758544,0.841142009,212,53,5284
5.908510576,0.990903208,1.609765565,0.499605307,0.765403953,212,53,5285
3.527635151,0.84212064,0.355699889,0.321738593,0.304193148,212,53,5286
15.59933805,0.040995153,-0.304021378,0.301184164,0.308784551,212,53,5287
3.657917192,0.425347226,1.051001961,0.424986531,0.39300877,212,53,5288
7.656410434,1.808965805,0.399966431,0.435212869,0.302598129,212,53,5289
-0.564841869,0.124023377,0.67401049,0.367397089,0.371556796,212,53,5290
-1.629647555,-0.202651744,-0.113679818,0.302412271,0.300568486,212,53,5291
15.50828806,0.431564392,0.327719464,0.349066468,0.616355198,212,53,5292
8.893930405,-1.229680708,-0.731043506,0.463796198,0.318060305,212,53,5293
-0.867774693,-0.6662482,-1.565598417,0.300176768,0.49681529,212,53,5294
6.240928048,0.813289238,0.778476884,0.37700491,0.566412583,212,53,5295
1.419129016,-1.976481683,-0.939920493,0.680719367,0.406398595,212,53,5296
-4.412404318,0.443279982,0.265940796,0.355002944,0.355533732,212,53,5297
-0.619914174,-0.643155596,-0.63613951,0.34366488,0.316919864,212,53,5298
0.336481052,1.338844539,1.882078368,0.374466384,0.441186275,212,53,5299
14.81941558,-2.072512794,-2.652655438,0.506379073,0.57348769,212,53,5300
3.55719065,-0.263106918,1.314626093,0.303157114,0.430954662,213,54,5301
21.19155849,0.071246296,0.373405768,0.35655382,0.30837075,213,54,5302
1.922731156,-0.904702177,-0.091487876,0.493150985,0.300001509,213,54,5303
23.48716689,-1.333797172,-0.744454267,0.39935289,0.366245643,213,54,5304
12.13702894,0.906777258,0.932724576,0.345213546,0.305252216,213,54,5305
-2.752653858,0.31088603,-0.973631431,0.301532754,0.373319554,213,54,5306
11.94020179,-0.451905834,-0.110444633,0.301897937,0.329894783,213,54,5307
26.80362313,0.588193804,1.523020482,0.440610314,0.4401703,213,54,5308
-9.527790839,1.952525672,-0.229363351,0.524014085,0.304413406,213,54,5309
5.465440908,-1.357214747,0.323044312,0.371886068,0.304756394,213,54,5310
-4.66881039,0.047730484,0.792071637,0.310738427,0.317387328,213,54,5311
-0.045250351,-1.397793098,-1.766108281,0.666417724,0.612354731,213,54,5312
16.38073122,0.777335621,0.253967177,0.43636887,0.300863547,213,54,5313
1.226117183,0.886033884,-1.505177857,0.323328163,0.545999329,213,54,5314
2.896196204,0.153302716,-0.392613958,0.312524866,0.301784115,213,54,5315
10.33719647,0.286686817,1.65124921,0.369299703,0.441391234,213,54,5316
-8.379195103,-1.459185716,-0.767186779,0.469176206,0.379409859,213,54,5317
16.3429799,-0.50582896,-0.462908761,0.369383466,0.494638095,213,54,5318
-14.70280702,-0.977004492,-1.155418327,0.323920863,0.353549826,213,54,5319
-0.341393694,0.695098756,2.604874122,0.620798885,0.934109407,213,54,5320
-3.551844062,1.617179398,0.919587514,0.396307058,0.417872365,213,54,5321
-7.981072556,-0.261210966,-1.659241207,0.306179083,0.394018174,213,54,5322
-4.206184842,0.143992201,-0.231174435,0.317943347,0.352217077,213,54,5323
-8.107540265,0.412024454,1.194875934,0.320366759,0.4169306,213,54,5324
20.02062605,0.070858163,0.099055472,0.308911926,0.300499329,213,54,5325
13.34676285,1.473334159,1.000812011,0.359790056,0.41499662,214,54,5326
12.64408344,-1.936064364,-0.979012093,0.60103112,0.386747846,214,54,5327
-6.727939154,-0.997755099,-0.269019886,0.431414531,0.317030647,214,54,5328
14.08207687,1.029423975,1.123743262,0.463528529,0.441774717,214,54,5329
8.731248579,-0.527571334,-0.358466208,0.366451536,0.381945189,214,54,5330
6.13440807,0.78976383,-0.047345958,0.311389518,0.312838145,214,54,5331
21.53517635,0.984522866,0.88431154,0.347209776,0.328388731,214,54,5332
1.435805517,-0.866622802,-0.530045653,0.319419645,0.313421008,214,54,5333
15.98842385,0.494225923,0.736250559,0.386297937,0.552778862,214,54,5334
-1.273230335,-0.189042553,-1.034977685,0.338052937,0.448577101,214,54,5335
-0.593578275,1.307516532,0.058354703,0.343502474,0.303424969,214,54,5336
4.027836835,0.557296142,0.857040311,0.361679814,0.558438903,214,54,5337
